COG ID	Catergory Code	Catergory	
COG2915	T	Signal transduction mechanisms	
COG2921	T	Signal transduction mechanisms	
COG2972	T	Signal transduction mechanisms	
COG2976	T	Signal transduction mechanisms	
COG3026	T	Signal transduction mechanisms	
COG3045	T	Signal transduction mechanisms	
COG3073	T	Signal transduction mechanisms	
COG3086	T	Signal transduction mechanisms	
COG3109	T	Signal transduction mechanisms	
COG3143	T	Signal transduction mechanisms	
COG3228	T	Signal transduction mechanisms	
COG3275	T	Signal transduction mechanisms	
COG3279	T	Signal transduction mechanisms	
COG3290	T	Signal transduction mechanisms	
COG3292	T	Signal transduction mechanisms	
COG3300	T	Signal transduction mechanisms	
COG3322	T	Signal transduction mechanisms	
COG3412	T	Signal transduction mechanisms	
COG3434	T	Signal transduction mechanisms	
COG3437	T	Signal transduction mechanisms	
COG3447	T	Signal transduction mechanisms	
COG3448	T	Signal transduction mechanisms	
COG3452	T	Signal transduction mechanisms	
COG3456	T	Signal transduction mechanisms	
COG3476	T	Signal transduction mechanisms	
COG3480	T	Signal transduction mechanisms	
COG3550	T	Signal transduction mechanisms	
COG3604	T	Signal transduction mechanisms	
COG3605	T	Signal transduction mechanisms	
COG3614	T	Signal transduction mechanisms	
COG3629	T	Signal transduction mechanisms	
COG3679	T	Signal transduction mechanisms	
COG3706	T	Signal transduction mechanisms	
COG3707	T	Signal transduction mechanisms	
COG3712	T	Signal transduction mechanisms	
COG3758	T	Signal transduction mechanisms	
COG3806	T	Signal transduction mechanisms	
COG3829	T	Signal transduction mechanisms	
COG3830	T	Signal transduction mechanisms	
COG3835	T	Signal transduction mechanisms	
COG3848	T	Signal transduction mechanisms	
COG3850	T	Signal transduction mechanisms	
COG3851	T	Signal transduction mechanisms	
COG3852	T	Signal transduction mechanisms	
COG3887	T	Signal transduction mechanisms	
COG3916	T	Signal transduction mechanisms	
COG3920	T	Signal transduction mechanisms	
COG3925	T	Signal transduction mechanisms	
COG3937	T	Signal transduction mechanisms	
COG3947	T	Signal transduction mechanisms	
COG4191	T	Signal transduction mechanisms	
COG4192	T	Signal transduction mechanisms	
COG4219	T	Signal transduction mechanisms	
COG4250	T	Signal transduction mechanisms	
COG4251	T	Signal transduction mechanisms	
COG4252	T	Signal transduction mechanisms	
COG4398	T	Signal transduction mechanisms	
COG4464	T	Signal transduction mechanisms	
COG4512	T	Signal transduction mechanisms	
COG4550	T	Signal transduction mechanisms	
COG4564	T	Signal transduction mechanisms	
COG4565	T	Signal transduction mechanisms	
COG4566	T	Signal transduction mechanisms	
COG4567	T	Signal transduction mechanisms	
COG4579	T	Signal transduction mechanisms	
COG4585	T	Signal transduction mechanisms	
COG4623	T	Signal transduction mechanisms	
COG4650	T	Signal transduction mechanisms	
COG4753	T	Signal transduction mechanisms	
COG4831	T	Signal transduction mechanisms	
COG4853	T	Signal transduction mechanisms	
COG4862	T	Signal transduction mechanisms	
COG4863	T	Signal transduction mechanisms	
COG4936	T	Signal transduction mechanisms	
COG4943	T	Signal transduction mechanisms	
COG4945	T	Signal transduction mechanisms	
COG4960	T	Signal transduction mechanisms	
COG4978	T	Signal transduction mechanisms	
COG4999	T	Signal transduction mechanisms	
COG5000	T	Signal transduction mechanisms	
COG5001	T	Signal transduction mechanisms	
COG5002	T	Signal transduction mechanisms	
COG5007	T	Signal transduction mechanisms	
COG5032	T	Signal transduction mechanisms	
COG5126	T	Signal transduction mechanisms	
COG5212	T	Signal transduction mechanisms	
COG5238	T	Signal transduction mechanisms	
COG5278	T	Signal transduction mechanisms	
COG5343	T	Signal transduction mechanisms	
COG5394	T	Signal transduction mechanisms	
COG5524	T	Signal transduction mechanisms	
COG5585	T	Signal transduction mechanisms	
COG5599	T	Signal transduction mechanisms	
COG5635	T	Signal transduction mechanisms	
COG5660	T	Signal transduction mechanisms	
COG0201	U	Intracellular trafficking, secretion, and vesicular transport	
COG0252	U	Intracellular trafficking, secretion, and vesicular transport	
COG0341	U	Intracellular trafficking, secretion, and vesicular transport	
COG0342	U	Intracellular trafficking, secretion, and vesicular transport	
COG0541	U	Intracellular trafficking, secretion, and vesicular transport	
COG0552	U	Intracellular trafficking, secretion, and vesicular transport	
COG0597	U	Intracellular trafficking, secretion, and vesicular transport	
COG0630	U	Intracellular trafficking, secretion, and vesicular transport	
COG0653	U	Intracellular trafficking, secretion, and vesicular transport	
COG0681	U	Intracellular trafficking, secretion, and vesicular transport	
COG0690	U	Intracellular trafficking, secretion, and vesicular transport	
COG0805	U	Intracellular trafficking, secretion, and vesicular transport	
COG0811	U	Intracellular trafficking, secretion, and vesicular transport	
COG0823	U	Intracellular trafficking, secretion, and vesicular transport	
COG0848	U	Intracellular trafficking, secretion, and vesicular transport	
COG1157	U	Intracellular trafficking, secretion, and vesicular transport	
COG1272	U	Intracellular trafficking, secretion, and vesicular transport	
COG1314	U	Intracellular trafficking, secretion, and vesicular transport	
COG1317	U	Intracellular trafficking, secretion, and vesicular transport	
COG1400	U	Intracellular trafficking, secretion, and vesicular transport	
COG1450	U	Intracellular trafficking, secretion, and vesicular transport	
COG1459	U	Intracellular trafficking, secretion, and vesicular transport	
COG1516	U	Intracellular trafficking, secretion, and vesicular transport	
COG1766	U	Intracellular trafficking, secretion, and vesicular transport	
COG1826	U	Intracellular trafficking, secretion, and vesicular transport	
COG1862	U	Intracellular trafficking, secretion, and vesicular transport	
COG1886	U	Intracellular trafficking, secretion, and vesicular transport	
COG1952	U	Intracellular trafficking, secretion, and vesicular transport	
COG1989	U	Intracellular trafficking, secretion, and vesicular transport	
COG2165	U	Intracellular trafficking, secretion, and vesicular transport	
COG2229	U	Intracellular trafficking, secretion, and vesicular transport	
COG2257	U	Intracellular trafficking, secretion, and vesicular transport	
COG2443	U	Intracellular trafficking, secretion, and vesicular transport	
COG2804	U	Intracellular trafficking, secretion, and vesicular transport	
COG2831	U	Intracellular trafficking, secretion, and vesicular transport	
COG2911	U	Intracellular trafficking, secretion, and vesicular transport	
COG2948	U	Intracellular trafficking, secretion, and vesicular transport	
COG3031	U	Intracellular trafficking, secretion, and vesicular transport	
COG3114	U	Intracellular trafficking, secretion, and vesicular transport	
COG3149	U	Intracellular trafficking, secretion, and vesicular transport	
COG3156	U	Intracellular trafficking, secretion, and vesicular transport	
COG3157	U	Intracellular trafficking, secretion, and vesicular transport	
COG3210	U	Intracellular trafficking, secretion, and vesicular transport	
COG3267	U	Intracellular trafficking, secretion, and vesicular transport	
COG3297	U	Intracellular trafficking, secretion, and vesicular transport	
COG3418	U	Intracellular trafficking, secretion, and vesicular transport	
COG3451	U	Intracellular trafficking, secretion, and vesicular transport	
COG3455	U	Intracellular trafficking, secretion, and vesicular transport	
COG3456	U	Intracellular trafficking, secretion, and vesicular transport	
COG3468	U	Intracellular trafficking, secretion, and vesicular transport	
COG3501	U	Intracellular trafficking, secretion, and vesicular transport	
COG3504	U	Intracellular trafficking, secretion, and vesicular transport	
COG3505	U	Intracellular trafficking, secretion, and vesicular transport	
COG3515	U	Intracellular trafficking, secretion, and vesicular transport	
COG3516	U	Intracellular trafficking, secretion, and vesicular transport	
COG3517	U	Intracellular trafficking, secretion, and vesicular transport	
COG3518	U	Intracellular trafficking, secretion, and vesicular transport	
COG3519	U	Intracellular trafficking, secretion, and vesicular transport	
COG3520	U	Intracellular trafficking, secretion, and vesicular transport	
COG3521	U	Intracellular trafficking, secretion, and vesicular transport	
COG3522	U	Intracellular trafficking, secretion, and vesicular transport	
COG3523	U	Intracellular trafficking, secretion, and vesicular transport	
COG3559	U	Intracellular trafficking, secretion, and vesicular transport	
COG3701	U	Intracellular trafficking, secretion, and vesicular transport	
COG3702	U	Intracellular trafficking, secretion, and vesicular transport	
COG3704	U	Intracellular trafficking, secretion, and vesicular transport	
COG3736	U	Intracellular trafficking, secretion, and vesicular transport	
COG3745	U	Intracellular trafficking, secretion, and vesicular transport	
COG3838	U	Intracellular trafficking, secretion, and vesicular transport	
COG3843	U	Intracellular trafficking, secretion, and vesicular transport	
COG3846	U	Intracellular trafficking, secretion, and vesicular transport	
COG3847	U	Intracellular trafficking, secretion, and vesicular transport	
COG3946	U	Intracellular trafficking, secretion, and vesicular transport	
COG4023	U	Intracellular trafficking, secretion, and vesicular transport	
COG4104	U	Intracellular trafficking, secretion, and vesicular transport	
COG4473	U	Intracellular trafficking, secretion, and vesicular transport	
COG4618	U	Intracellular trafficking, secretion, and vesicular transport	
COG4669	U	Intracellular trafficking, secretion, and vesicular transport	
COG4789	U	Intracellular trafficking, secretion, and vesicular transport	
COG4790	U	Intracellular trafficking, secretion, and vesicular transport	
COG4791	U	Intracellular trafficking, secretion, and vesicular transport	
COG4792	U	Intracellular trafficking, secretion, and vesicular transport	
COG4794	U	Intracellular trafficking, secretion, and vesicular transport	
COG4795	U	Intracellular trafficking, secretion, and vesicular transport	
COG4796	U	Intracellular trafficking, secretion, and vesicular transport	
COG4959	U	Intracellular trafficking, secretion, and vesicular transport	
COG4961	U	Intracellular trafficking, secretion, and vesicular transport	
COG4962	U	Intracellular trafficking, secretion, and vesicular transport	
COG4963	U	Intracellular trafficking, secretion, and vesicular transport	
COG4964	U	Intracellular trafficking, secretion, and vesicular transport	
COG4965	U	Intracellular trafficking, secretion, and vesicular transport	
COG5010	U	Intracellular trafficking, secretion, and vesicular transport	
COG5036	U	Intracellular trafficking, secretion, and vesicular transport	
COG5074	U	Intracellular trafficking, secretion, and vesicular transport	
COG5096	U	Intracellular trafficking, secretion, and vesicular transport	
COG5153	U	Intracellular trafficking, secretion, and vesicular transport	
COG5268	U	Intracellular trafficking, secretion, and vesicular transport	
COG5295	U	Intracellular trafficking, secretion, and vesicular transport	
COG5407	U	Intracellular trafficking, secretion, and vesicular transport	
COG5555	U	Intracellular trafficking, secretion, and vesicular transport	
COG0251	V	Defense mechanisms	
COG0286	V	Defense mechanisms	
COG0386	V	Defense mechanisms	
COG0450	V	Defense mechanisms	
COG0494	V	Defense mechanisms	
COG0534	V	Defense mechanisms	
COG0577	V	Defense mechanisms	
COG0610	V	Defense mechanisms	
COG0627	V	Defense mechanisms	
COG0732	V	Defense mechanisms	
COG0737	V	Defense mechanisms	
COG0756	V	Defense mechanisms	
COG0783	V	Defense mechanisms	
COG0841	V	Defense mechanisms	
COG0842	V	Defense mechanisms	
COG0845	V	Defense mechanisms	
COG1002	V	Defense mechanisms	
COG1059	V	Defense mechanisms	
COG1131	V	Defense mechanisms	
COG1132	V	Defense mechanisms	
COG1203	V	Defense mechanisms	
COG1275	V	Defense mechanisms	
COG1332	V	Defense mechanisms	
COG1336	V	Defense mechanisms	
COG1337	V	Defense mechanisms	
COG1343	V	Defense mechanisms	
COG1353	V	Defense mechanisms	
COG1367	V	Defense mechanisms	
COG1401	V	Defense mechanisms	
COG1403	V	Defense mechanisms	
COG1421	V	Defense mechanisms	
COG1431	V	Defense mechanisms	
COG1468	V	Defense mechanisms	
COG1517	V	Defense mechanisms	
COG1518	V	Defense mechanisms	
COG1566	V	Defense mechanisms	
COG1567	V	Defense mechanisms	
COG1583	V	Defense mechanisms	
COG1598	V	Defense mechanisms	
COG1604	V	Defense mechanisms	
COG1680	V	Defense mechanisms	
COG1688	V	Defense mechanisms	
COG1694	V	Defense mechanisms	
COG1700	V	Defense mechanisms	
COG1715	V	Defense mechanisms	
COG1753	V	Defense mechanisms	
COG1764	V	Defense mechanisms	
COG1769	V	Defense mechanisms	
COG1787	V	Defense mechanisms	
COG1857	V	Defense mechanisms	
COG1956	V	Defense mechanisms	
COG1986	V	Defense mechanisms	
COG2002	V	Defense mechanisms	
COG2026	V	Defense mechanisms	
COG2076	V	Defense mechanisms	
COG2124	V	Defense mechanisms	
COG2161	V	Defense mechanisms	
COG2253	V	Defense mechanisms	
COG2254	V	Defense mechanisms	
COG2274	V	Defense mechanisms	
COG2337	V	Defense mechanisms	
COG2367	V	Defense mechanisms	
COG2602	V	Defense mechanisms	
COG2720	V	Defense mechanisms	
COG2746	V	Defense mechanisms	
COG2810	V	Defense mechanisms	
COG2849	V	Defense mechanisms	
COG2914	V	Defense mechanisms	
COG3015	V	Defense mechanisms	
COG3077	V	Defense mechanisms	
COG3093	V	Defense mechanisms	
COG3183	V	Defense mechanisms	
COG3213	V	Defense mechanisms	
COG3337	V	Defense mechanisms	
COG3440	V	Defense mechanisms	
COG3467	V	Defense mechanisms	
COG3510	V	Defense mechanisms	
COG3512	V	Defense mechanisms	
COG3513	V	Defense mechanisms	
COG3549	V	Defense mechanisms	
COG3570	V	Defense mechanisms	
COG3587	V	Defense mechanisms	
COG3634	V	Defense mechanisms	
COG3649	V	Defense mechanisms	
COG3657	V	Defense mechanisms	
COG3725	V	Defense mechanisms	
COG3744	V	Defense mechanisms	
COG3853	V	Defense mechanisms	
COG3896	V	Defense mechanisms	
COG4006	V	Defense mechanisms	
COG4096	V	Defense mechanisms	
COG4110	V	Defense mechanisms	
COG4115	V	Defense mechanisms	
COG4118	V	Defense mechanisms	
COG4167	V	Defense mechanisms	
COG4168	V	Defense mechanisms	
COG4170	V	Defense mechanisms	
COG4171	V	Defense mechanisms	
COG4257	V	Defense mechanisms	
COG4268	V	Defense mechanisms	
COG4343	V	Defense mechanisms	
COG4374	V	Defense mechanisms	
COG4403	V	Defense mechanisms	
COG4452	V	Defense mechanisms	
COG4691	V	Defense mechanisms	
COG4734	V	Defense mechanisms	
COG4767	V	Defense mechanisms	
COG4823	V	Defense mechanisms	
COG4845	V	Defense mechanisms	
COG5340	V	Defense mechanisms	
COG5444	V	Defense mechanisms	
COG5499	V	Defense mechanisms	
COG5503	V	Defense mechanisms	
COG5551	V	Defense mechanisms	
COG5608	V	Defense mechanisms	
COG1459	W	Extracellular structures	
COG2064	W	Extracellular structures	
COG2165	W	Extracellular structures	
COG2804	W	Extracellular structures	
COG2805	W	Extracellular structures	
COG3063	W	Extracellular structures	
COG3121	W	Extracellular structures	
COG3166	W	Extracellular structures	
COG3167	W	Extracellular structures	
COG3168	W	Extracellular structures	
COG3170	W	Extracellular structures	
COG3188	W	Extracellular structures	
COG3215	W	Extracellular structures	
COG3419	W	Extracellular structures	
COG3745	W	Extracellular structures	
COG3847	W	Extracellular structures	
COG4726	W	Extracellular structures	
COG4961	W	Extracellular structures	
COG4962	W	Extracellular structures	
COG4963	W	Extracellular structures	
COG4964	W	Extracellular structures	
COG4965	W	Extracellular structures	
COG4966	W	Extracellular structures	
COG4967	W	Extracellular structures	
COG4968	W	Extracellular structures	
COG4969	W	Extracellular structures	
COG4970	W	Extracellular structures	
COG4972	W	Extracellular structures	
COG5008	W	Extracellular structures	
COG5010	W	Extracellular structures	
COG5295	W	Extracellular structures	
COG5461	W	Extracellular structures	
COG0582	X	Mobilome: prophages, transposons	
COG0675	X	Mobilome: prophages, transposons	
COG1372	X	Mobilome: prophages, transposons	
COG1662	X	Mobilome: prophages, transposons	
COG1783	X	Mobilome: prophages, transposons	
COG1943	X	Mobilome: prophages, transposons	
COG2452	X	Mobilome: prophages, transposons	
COG2801	X	Mobilome: prophages, transposons	
COG2826	X	Mobilome: prophages, transposons	
COG2842	X	Mobilome: prophages, transposons	
COG2915	X	Mobilome: prophages, transposons	
COG2932	X	Mobilome: prophages, transposons	
COG2963	X	Mobilome: prophages, transposons	
COG3039	X	Mobilome: prophages, transposons	
COG3293	X	Mobilome: prophages, transposons	
COG3299	X	Mobilome: prophages, transposons	
COG3311	X	Mobilome: prophages, transposons	
COG3316	X	Mobilome: prophages, transposons	
COG3328	X	Mobilome: prophages, transposons	
COG3335	X	Mobilome: prophages, transposons	
COG3344	X	Mobilome: prophages, transposons	
COG3378	X	Mobilome: prophages, transposons	
COG3385	X	Mobilome: prophages, transposons	
