Gene	Sample	t.name	t.length	q.name	q.length	e.value	score1	bias1	#	of	c.evalue	i.evalue	score2	bias2	from.hmm	to.hmm	from.ali	to.ali	from.env	to.env	acc	NCBI.ID	length	perc.ali
acr3	bacteria.protein.fa	CYAN7822_RS25915	384	ACR3	363	5.7e-147	497.2	27.1	1	1	1e-150	7.1e-147	496.9	27.1	6	360	9	374	5	377	0.98	NC_014501	365	1.00550964187328
acr3	bacteria.protein.fa	CYAN7425_RS02285	385	ACR3	363	1.5e-142	482.7	19.8	1	1	2.5e-146	1.8e-142	482.4	19.8	7	361	11	375	5	377	0.98	NC_011884	364	1.00275482093664
acr3	bacteria.protein.fa	CYAN10605_RS12555	377	ACR3	363	1.5e-141	479.4	27.4	1	1	2.6e-145	1.8e-141	479.1	27.4	9	361	10	372	3	374	0.98	NC_019776	362	0.997245179063361
acr3	bacteria.protein.fa	CYA_RS08110	382	ACR3	363	2.1e-139	472.3	20.7	1	1	3.5e-143	2.4e-139	472.1	20.7	8	359	10	371	3	375	0.98	NC_007775	361	0.994490358126722
acr3	bacteria.protein.fa	CVAR_RS15240	370	ACR3	363	1.5e-140	476.1	13	1	1	2.5e-144	1.8e-140	475.8	13	10	354	2	344	1	351	0.98	NC_015859	342	0.942148760330578
acr3	bacteria.protein.fa	CV_RS11925	358	ACR3	363	2.5e-104	356.9	26.9	1	1	4.2e-108	3e-104	356.7	26.9	10	355	12	356	5	358	0.97	NC_005085	344	0.947658402203857
acr3	bacteria.protein.fa	CTHE_RS05760	351	ACR3	363	2.2e-146	495.3	29.6	1	1	3.4e-150	2.4e-146	495.1	29.6	6	351	4	350	1	351	0.99	NC_009012	346	0.953168044077135
acr3	bacteria.protein.fa	CT43_RS15795	346	ACR3	363	1.9e-165	558	33.8	1	1	3e-169	2.1e-165	557.8	33.8	12	356	1	345	1	346	0.99	NC_017208	344	0.947658402203857
acr3	bacteria.protein.fa	CT43_RS09225	321	ACR3	363	6e-35	128.6	33.1	1	1	1.4e-38	9.9e-35	127.9	33.1	16	350	2	317	1	320	0.92	NC_017208	315	0.867768595041322
acr3	bacteria.protein.fa	CSPA_RS09265	353	ACR3	363	1.5e-140	476.1	30.9	1	1	2.4e-144	1.7e-140	475.9	30.9	11	355	4	348	1	353	0.98	NC_020291	344	0.947658402203857
acr3	bacteria.protein.fa	CSEG_RS12345	356	ACR3	363	2e-97	334.2	30.8	1	1	3.3e-101	2.3e-97	334	30.8	15	357	1	342	1	348	0.97	NC_014100	341	0.939393939393939
acr3	bacteria.protein.fa	CSEG_RS12040	356	ACR3	363	4e-97	333.2	29.7	1	1	6.6e-101	4.7e-97	333	29.7	15	357	1	342	1	348	0.97	NC_014100	341	0.939393939393939
acr3	bacteria.protein.fa	CPIN_RS30240	355	ACR3	363	1.7e-139	472.6	21.7	1	1	2.8e-143	2e-139	472.4	21.7	9	353	9	353	2	355	0.99	NC_013132	344	0.947658402203857
acr3	bacteria.protein.fa	CPHY_RS11120	349	ACR3	363	1.6e-138	469.4	34	1	1	2.6e-142	1.8e-138	469.2	34	10	354	3	348	1	349	0.99	NC_010001	345	0.950413223140496
acr3	bacteria.protein.fa	CPHA266_RS02435	353	ACR3	363	1e-148	502.9	24.9	1	1	1.9e-152	1.3e-148	502.6	24.9	12	356	5	349	2	352	0.99	NC_008639	344	0.947658402203857
acr3	bacteria.protein.fa	CNE_RS10190	358	ACR3	363	1.3e-104	357.9	25.6	1	1	2.1e-108	1.5e-104	357.7	25.6	7	353	9	354	2	358	0.97	NC_015726	345	0.950413223140496
acr3	bacteria.protein.fa	CLSA_RS08160	350	ACR3	363	5.3e-140	474.3	30.8	1	1	8.2e-144	5.8e-140	474.1	30.8	10	354	3	347	1	350	0.99	NC_022571	344	0.947658402203857
acr3	bacteria.protein.fa	CLOST_RS04100	348	ACR3	363	2e-138	469.1	32.6	1	1	3.2e-142	2.2e-138	468.9	32.6	10	352	4	347	1	348	0.99	NC_014614	343	0.944903581267218
acr3	bacteria.protein.fa	CLOPA_RS02895	351	ACR3	363	8.5e-143	483.5	29.9	1	1	1.3e-146	9.4e-143	483.3	29.9	11	355	4	348	1	351	0.99	NC_021182	344	0.947658402203857
acr3	bacteria.protein.fa	CLOCL_RS14555	358	ACR3	363	2.6e-149	504.9	26.7	1	1	4.4e-153	3.1e-149	504.7	26.7	6	356	4	355	1	357	0.99	NC_016627	351	0.966942148760331
acr3	bacteria.protein.fa	CLOCL_RS00735	351	ACR3	363	5.2e-146	494	31.7	1	1	8.2e-150	5.8e-146	493.9	31.7	6	351	4	350	1	351	0.99	NC_016627	346	0.953168044077135
acr3	bacteria.protein.fa	CLOCEL_RS05155	354	ACR3	363	9.8e-140	473.4	31.1	1	1	1.5e-143	1.1e-139	473.3	31.1	10	356	3	349	1	354	0.98	NC_014393	346	0.953168044077135
acr3	bacteria.protein.fa	CLM_RS04235	356	ACR3	363	2.9e-142	481.7	29.6	1	1	4.5e-146	3.2e-142	481.6	29.6	8	354	5	352	1	356	0.98	NC_012563	347	0.955922865013774
acr3	bacteria.protein.fa	CLJU_RS07680	351	ACR3	363	1.1e-143	486.4	29.3	1	1	1.7e-147	1.2e-143	486.3	29.3	11	355	4	348	1	351	0.99	NC_014328	344	0.947658402203857
acr3	bacteria.protein.fa	CLC_0813	356	ACR3	363	2.2e-141	478.8	29.9	1	1	3.7e-145	2.6e-141	478.6	29.9	8	353	5	351	1	355	0.99	NC_009698	346	0.953168044077135
acr3	bacteria.protein.fa	CKR_RS11930	330	ACR3	363	5e-134	454.6	26.3	1	1	8.5e-138	6e-134	454.4	26.3	30	355	1	326	1	329	0.99	NC_011837	325	0.895316804407714
acr3	bacteria.protein.fa	CKL_RS12410	330	ACR3	363	5e-134	454.6	26.3	1	1	8.5e-138	6e-134	454.4	26.3	30	355	1	326	1	329	0.99	NC_009706	325	0.895316804407714
acr3	bacteria.protein.fa	CHU_RS07385	350	ACR3	363	1.7e-141	479.2	26.8	1	1	2.6e-145	1.9e-141	479.1	26.8	7	351	4	348	1	350	0.99	NC_008255	344	0.947658402203857
acr3	bacteria.protein.fa	CHRO_RS13975	380	ACR3	363	4.7e-147	497.5	26.1	1	1	7.8e-151	5.5e-147	497.3	26.1	11	361	11	371	2	373	0.98	NC_019695	360	0.991735537190083
acr3	bacteria.protein.fa	CH92_RS10845	359	ACR3	363	8.9e-102	348.5	28.3	1	1	1.6e-105	1.1e-101	348.2	28.3	9	353	11	354	3	358	0.97	NZ_CP007441	343	0.944903581267218
acr3	bacteria.protein.fa	CGTRNA_RS07570	370	ACR3	363	5e-163	550	16.3	1	1	8.1e-167	5.7e-163	549.8	16.3	7	361	6	360	1	362	0.98	NC_006958	354	0.975206611570248
acr3	bacteria.protein.fa	CGTRNA_RS01390	345	ACR3	363	3.6e-152	514.3	22.2	1	1	5.7e-156	4e-152	514.2	22.2	15	356	1	342	1	345	0.99	NC_006958	341	0.939393939393939
acr3	bacteria.protein.fa	CGR_RS08190	370	ACR3	363	2.1e-162	548	15.8	1	1	3.3e-166	2.3e-162	547.8	15.8	7	358	6	357	1	362	0.98	NC_009342	351	0.966942148760331
acr3	bacteria.protein.fa	CGR_RS01775	345	ACR3	363	2e-150	508.6	22.2	1	1	3.1e-154	2.2e-150	508.4	22.2	15	356	1	342	1	345	0.99	NC_009342	341	0.939393939393939
acr3	bacteria.protein.fa	CFU_RS16500	355	ACR3	363	8.7e-105	358.4	28.6	1	1	1.4e-108	1e-104	358.2	28.6	12	352	14	353	4	355	0.98	NC_015856	339	0.933884297520661
acr3	bacteria.protein.fa	CFLA_RS18370	368	ACR3	363	4.8e-153	517.2	10.7	1	1	8.5e-157	6e-153	516.9	10.7	11	357	12	358	4	364	0.97	NC_014151	346	0.953168044077135
acr3	bacteria.protein.fa	CFLA_RS01960	368	ACR3	363	5.5e-153	517	9.5	1	1	9.8e-157	7e-153	516.7	9.5	13	358	14	359	4	364	0.97	NC_014151	345	0.950413223140496
acr3	bacteria.protein.fa	CELLY_RS00530	346	ACR3	363	1.8e-140	475.8	31.9	1	1	2.9e-144	2e-140	475.7	31.9	12	354	3	345	1	346	0.99	NC_015167	342	0.942148760330578
acr3	bacteria.protein.fa	CE_RS04500	377	ACR3	363	4.8e-156	527.1	15.9	1	1	7.6e-160	5.4e-156	526.9	15.9	8	358	7	357	1	362	0.98	NC_004369	350	0.964187327823691
acr3	bacteria.protein.fa	CDBH8_RS00420	372	ACR3	363	6.3e-153	516.8	17.6	1	1	1e-156	7.2e-153	516.6	17.6	10	359	4	353	1	357	0.98	NC_016800	349	0.961432506887052
acr3	bacteria.protein.fa	CCEL_RS13830	349	ACR3	363	8.1e-140	473.7	33.1	1	1	1.3e-143	8.9e-140	473.5	33.1	12	355	3	346	1	349	0.99	NC_011898	343	0.944903581267218
acr3	bacteria.protein.fa	CCALI_RS11170	374	ACR3	363	1.2e-125	427.1	25.3	1	1	2e-129	1.4e-125	426.8	25.3	12	355	1	344	1	350	0.99	NC_021487	343	0.944903581267218
acr3	bacteria.protein.fa	CBEI_RS10955	349	ACR3	363	1.2e-140	476.4	30	1	1	1.9e-144	1.3e-140	476.3	30	10	353	3	346	1	349	0.99	NC_009617	343	0.944903581267218
acr3	bacteria.protein.fa	CBDB_RS04875	354	ACR3	363	2.5e-131	445.8	21.5	1	1	4e-135	2.9e-131	445.6	21.5	11	357	6	353	2	354	0.99	NC_007356	347	0.955922865013774
acr3	bacteria.protein.fa	CAUL_RS08895	357	ACR3	363	2.1e-95	327.6	29	1	1	3.3e-99	2.4e-95	327.4	29	15	354	1	339	1	348	0.97	NC_010338	338	0.931129476584022
acr3	bacteria.protein.fa	CAP2UW1_RS13315	352	ACR3	363	2.3e-145	491.9	27.3	1	1	3.5e-149	2.5e-145	491.8	27.3	11	355	4	348	1	352	0.99	NC_013194	344	0.947658402203857
acr3	bacteria.protein.fa	CAG_RS02180	325	ACR3	363	4.9e-25	96	25.1	1	1	1.1e-28	7.6e-25	95.4	25.1	14	327	4	296	1	316	0.85	NC_007514	292	0.804407713498623
acr3	bacteria.protein.fa	CABTHER_RS13390	378	ACR3	363	2.3e-145	491.9	24.1	1	1	3.7e-149	2.6e-145	491.7	24.1	6	361	4	369	1	371	0.99	NC_016025	365	1.00550964187328
acr3	bacteria.protein.fa	C663_RS20050	346	ACR3	363	9.5e-166	559	35.2	1	1	1.5e-169	1.1e-165	558.8	35.2	12	356	1	345	1	346	0.99	NC_020244	344	0.947658402203857
acr3	bacteria.protein.fa	C380_RS17900	354	ACR3	363	2.4e-104	357	27.8	1	1	4.1e-108	2.9e-104	356.7	27.8	13	353	14	353	7	354	0.96	NC_018708	339	0.933884297520661
acr3	bacteria.protein.fa	C380_RS15820	361	ACR3	363	1.1e-103	354.8	21.5	1	1	1.8e-107	1.3e-103	354.6	21.5	9	353	11	354	4	361	0.96	NC_018708	343	0.944903581267218
acr3	bacteria.protein.fa	BYI23_RS13520	357	ACR3	363	1.1e-110	377.9	27.8	1	1	1.7e-114	1.2e-110	377.7	27.8	7	353	10	355	4	357	0.97	NC_016589	345	0.950413223140496
acr3	bacteria.protein.fa	BYI23_RS08505	353	ACR3	363	1.1e-101	348.2	19.2	1	1	1.9e-105	1.3e-101	348	19.2	10	352	10	351	2	353	0.95	NC_016589	341	0.939393939393939
acr3	bacteria.protein.fa	BURPS668_RS25385	356	ACR3	363	3.6e-103	353.1	26.7	1	1	6.2e-107	4.4e-103	352.8	26.7	10	353	13	355	5	356	0.97	NC_009075	342	0.942148760330578
acr3	bacteria.protein.fa	BURPS1710B_RS20790	356	ACR3	363	1.2e-102	351.4	25.3	1	1	2e-106	1.4e-102	351.2	25.3	10	353	13	355	5	356	0.97	NC_007435	342	0.942148760330578
acr3	bacteria.protein.fa	BURPS1106A_RS25245	356	ACR3	363	1.2e-102	351.4	25.3	1	1	2e-106	1.4e-102	351.2	25.3	10	353	13	355	5	356	0.97	NC_009078	342	0.942148760330578
acr3	bacteria.protein.fa	BURJV3_RS11710	343	ACR3	363	3e-103	353.4	22.6	1	1	4.7e-107	3.3e-103	353.2	22.6	16	355	2	341	1	343	0.98	NC_015947	339	0.933884297520661
acr3	bacteria.protein.fa	BUPH_RS04395	356	ACR3	363	3.2e-104	356.5	28.7	1	1	5.4e-108	3.8e-104	356.3	28.7	10	352	13	354	5	356	0.97	NC_018695	341	0.939393939393939
acr3	bacteria.protein.fa	BTRa_RS18975	356	ACR3	363	4.3e-105	359.4	26.7	1	1	7.3e-109	5.2e-105	359.2	26.7	12	353	15	355	6	356	0.98	NZ_CP004384	340	0.9366391184573
acr3	bacteria.protein.fa	BTOYO_RS22555	321	ACR3	363	2.4e-35	129.9	32.9	1	1	6e-39	4.2e-35	129.1	32.9	16	350	2	317	1	320	0.92	NC_022781	315	0.867768595041322
acr3	bacteria.protein.fa	BTOYO_RS02155	346	ACR3	363	2e-164	554.6	34.4	1	1	3.2e-168	2.3e-164	554.5	34.4	12	356	1	345	1	346	0.99	NC_022781	344	0.947658402203857
acr3	bacteria.protein.fa	BTK_RS14175	346	ACR3	363	2.8e-165	557.4	33.5	1	1	4.4e-169	3.1e-165	557.3	33.5	12	356	1	345	1	346	0.99	NZ_CP004870	344	0.947658402203857
acr3	bacteria.protein.fa	BTK_RS10795	321	ACR3	363	4.6e-35	129	32.3	1	1	1.1e-38	7.7e-35	128.3	32.3	16	350	2	317	1	320	0.93	NZ_CP004870	315	0.867768595041322
acr3	bacteria.protein.fa	BTI_RS16330	357	ACR3	363	1.2e-103	354.7	27.1	1	1	2e-107	1.4e-103	354.4	27.1	12	352	15	354	6	357	0.97	NC_021173	339	0.933884297520661
acr3	bacteria.protein.fa	BTH_RS04980	356	ACR3	363	4.3e-105	359.4	26.7	1	1	7.3e-109	5.2e-105	359.2	26.7	12	353	15	355	6	356	0.98	NC_007650	340	0.9366391184573
acr3	bacteria.protein.fa	BTG_RS10435	321	ACR3	363	1.1e-34	127.8	33.7	1	1	2.6e-38	1.8e-34	127.1	33.7	16	350	2	317	1	320	0.93	NC_018500	315	0.867768595041322
acr3	bacteria.protein.fa	BTG_RS03345	346	ACR3	363	5.1e-164	553.3	34.3	1	1	8e-168	5.7e-164	553.1	34.3	12	356	1	345	1	346	0.99	NC_018500	344	0.947658402203857
acr3	bacteria.protein.fa	BTF1_RS13050	346	ACR3	363	8e-165	555.9	33.6	1	1	1.3e-168	8.9e-165	555.8	33.6	12	356	1	345	1	346	0.99	NC_018508	344	0.947658402203857
acr3	bacteria.protein.fa	BTF_RS05500	354	ACR3	363	6.2e-132	447.7	21.9	1	1	1e-135	7.2e-132	447.5	21.9	11	357	6	353	2	354	0.99	NC_020387	347	0.955922865013774
acr3	bacteria.protein.fa	BTB_RS15905	346	ACR3	363	1.9e-165	558	33.8	1	1	3e-169	2.1e-165	557.8	33.8	12	356	1	345	1	346	0.99	NC_018877	344	0.947658402203857
acr3	bacteria.protein.fa	BTB_RS09320	321	ACR3	363	6e-35	128.6	33.1	1	1	1.4e-38	9.9e-35	127.9	33.1	16	350	2	317	1	320	0.92	NC_018877	315	0.867768595041322
acr3	bacteria.protein.fa	BT_0803	352	ACR3	363	1.3e-145	492.8	33.7	1	1	2e-149	1.4e-145	492.6	33.7	11	356	3	349	1	352	0.98	NC_004663	346	0.953168044077135
acr3	bacteria.protein.fa	BT_0114	348	ACR3	363	5.5e-152	513.7	32.7	1	1	8.7e-156	6.1e-152	513.5	32.7	10	354	2	347	1	348	0.99	NC_004663	345	0.950413223140496
acr3	bacteria.protein.fa	BSUB_RS13980	346	ACR3	363	1.9e-165	558	35	1	1	2.9e-169	2.1e-165	557.9	35	12	356	1	345	1	346	0.99	NZ_CP008698	344	0.947658402203857
acr3	bacteria.protein.fa	BSUA_RS13985	346	ACR3	363	1.9e-165	558	35	1	1	2.9e-169	2.1e-165	557.9	35	12	356	1	345	1	346	0.99	NZ_CP007800	344	0.947658402203857
acr3	bacteria.protein.fa	BSU6051_RS13380	346	ACR3	363	1.9e-165	558	35	1	1	2.9e-169	2.1e-165	557.9	35	12	356	1	345	1	346	0.99	NC_020507	344	0.947658402203857
acr3	bacteria.protein.fa	BSU25790	346	ACR3	363	1.9e-165	558	35	1	1	2.9e-169	2.1e-165	557.9	35	12	356	1	345	1	346	0.99	NC_000964	344	0.947658402203857
acr3	bacteria.protein.fa	BSN5_RS03445	346	ACR3	363	1.9e-165	558	35	1	1	2.9e-169	2.1e-165	557.9	35	12	356	1	345	1	346	0.99	NC_014976	344	0.947658402203857
acr3	bacteria.protein.fa	BRDCF_RS09140	348	ACR3	363	4e-144	487.8	33.6	1	1	6.3e-148	4.4e-144	487.7	33.6	12	351	3	344	1	348	0.98	NZ_CP006772	341	0.939393939393939
acr3	bacteria.protein.fa	BPSS1433	356	ACR3	363	1.2e-102	351.4	25.3	1	1	2e-106	1.4e-102	351.2	25.3	10	353	13	355	5	356	0.97	NC_006351	342	0.942148760330578
acr3	bacteria.protein.fa	BPOF4_RS09955	318	ACR3	363	3.6e-32	119.5	31.2	1	1	6.6e-36	4.7e-32	119.1	31.2	15	350	1	314	1	318	0.91	NC_013791	313	0.862258953168044
acr3	bacteria.protein.fa	BPHYT_RS35535	361	ACR3	363	1.5e-103	354.3	24.9	1	1	2.5e-107	1.8e-103	354.1	24.9	11	357	11	356	1	360	0.95	NC_010676	345	0.950413223140496
acr3	bacteria.protein.fa	BPHYT_RS00975	353	ACR3	363	1.9e-101	347.5	28.4	1	1	3.1e-105	2.2e-101	347.2	28.4	14	352	14	351	3	353	0.97	NC_010681	337	0.928374655647383
acr3	bacteria.protein.fa	BPET_RS23075	360	ACR3	363	3.1e-105	359.9	27.2	1	1	5.2e-109	3.7e-105	359.7	27.2	11	357	12	357	2	360	0.97	NC_010170	345	0.950413223140496
acr3	bacteria.protein.fa	BPET_RS05205	361	ACR3	363	3.9e-103	353	22.9	1	1	6.9e-107	4.9e-103	352.7	22.9	11	352	13	353	5	360	0.97	NC_010170	340	0.9366391184573
acr3	bacteria.protein.fa	BPC006_RS25785	356	ACR3	363	1.9e-103	354	26.2	1	1	3.3e-107	2.3e-103	353.7	26.2	10	353	13	355	5	356	0.97	NC_018529	342	0.942148760330578
acr3	bacteria.protein.fa	BP951000_RS01380	347	ACR3	363	2.6e-132	449	38.9	1	1	4.1e-136	2.9e-132	448.8	38.9	11	352	4	346	1	347	0.99	NC_014330	342	0.942148760330578
acr3	bacteria.protein.fa	BN69_RS17495	355	ACR3	363	9.8e-98	335.2	23.5	1	1	1.7e-101	1.2e-97	335	23.5	16	354	2	340	1	347	0.98	NC_018485	338	0.931129476584022
acr3	bacteria.protein.fa	BMUL_RS28765	357	ACR3	363	1.1e-104	358	29	1	1	1.9e-108	1.4e-104	357.8	29	12	352	15	354	6	357	0.97	NC_010087	339	0.933884297520661
acr3	bacteria.protein.fa	BMUL_RS28570	356	ACR3	363	2.2e-105	360.4	28.7	1	1	3.7e-109	2.6e-105	360.1	28.7	12	351	15	353	5	356	0.97	NC_010087	338	0.931129476584022
acr3	bacteria.protein.fa	BMUL_RS27115	361	ACR3	363	2.2e-102	350.5	21.7	1	1	4e-106	2.8e-102	350.1	21.7	14	356	14	355	4	360	0.97	NC_010087	341	0.939393939393939
acr3	bacteria.protein.fa	BMUL_RS11720	358	ACR3	363	2.6e-105	360.1	22.7	1	1	4.3e-109	3.1e-105	359.9	22.7	12	355	13	355	3	358	0.97	NC_010084	342	0.942148760330578
acr3	bacteria.protein.fa	BMS_RS11825	343	ACR3	363	1e-122	417.4	30.6	1	1	1.6e-126	1.2e-122	417.2	30.6	11	348	4	342	1	343	0.99	NC_016620	338	0.931129476584022
acr3	bacteria.protein.fa	BMB171_RS15680	346	ACR3	363	1.4e-165	558.5	33.6	1	1	2.1e-169	1.5e-165	558.3	33.6	12	356	1	345	1	346	0.99	NC_014171	344	0.947658402203857
acr3	bacteria.protein.fa	BMB171_RS09415	321	ACR3	363	6.4e-35	128.6	33.2	1	1	1.5e-38	1.1e-34	127.8	33.2	16	350	2	317	1	320	0.92	NC_014171	315	0.867768595041322
acr3	bacteria.protein.fa	bll3085	351	ACR3	363	1.5e-101	347.7	26.5	1	1	2.6e-105	1.8e-101	347.5	26.5	16	354	2	339	1	347	0.97	NC_004463	337	0.928374655647383
acr3	bacteria.protein.fa	BLASA_RS16620	374	ACR3	363	1.9e-157	531.7	13.2	1	1	3.4e-161	2.4e-157	531.4	13.2	11	354	19	363	9	370	0.97	NC_016943	344	0.947658402203857
acr3	bacteria.protein.fa	BLASA_RS08315	340	ACR3	363	2.8e-135	458.7	3.9	1	1	5.1e-139	3.6e-135	458.4	3.9	55	356	29	330	15	336	0.96	NC_016943	301	0.829201101928375
acr3	bacteria.protein.fa	BJAB0868_RS08045	344	ACR3	363	5.9e-139	470.8	30.9	1	1	9.2e-143	6.5e-139	470.7	30.9	12	352	3	343	1	344	0.99	NC_021729	340	0.9366391184573
acr3	bacteria.protein.fa	BJAB0715_RS08395	344	ACR3	363	1.1e-139	473.2	30.7	1	1	1.8e-143	1.3e-139	473	30.7	12	352	3	343	1	344	0.99	NC_021733	340	0.9366391184573
acr3	bacteria.protein.fa	BJAB07104_RS11370	344	ACR3	363	5.9e-139	470.8	30.9	1	1	9.2e-143	6.5e-139	470.7	30.9	12	352	3	343	1	344	0.99	NC_021726	340	0.9366391184573
acr3	bacteria.protein.fa	BIND_RS10815	360	ACR3	363	1.7e-140	475.9	20.1	1	1	3.3e-144	2.3e-140	475.5	20.1	10	354	5	349	2	356	0.98	NC_010581	344	0.947658402203857
acr3	bacteria.protein.fa	BGLA_RS18105	355	ACR3	363	1e-98	338.5	18.8	1	1	1.7e-102	1.2e-98	338.2	18.8	13	353	15	354	6	355	0.98	NC_015381	339	0.933884297520661
acr3	bacteria.protein.fa	BDW_RS10070	354	ACR3	363	2.4e-145	491.9	22.3	1	1	4e-149	2.8e-145	491.6	22.3	11	356	2	347	1	353	0.99	NZ_CP002190	345	0.950413223140496
acr3	bacteria.protein.fa	BCQ_RS15165	346	ACR3	363	2.4e-165	557.7	34.7	1	1	3.7e-169	2.6e-165	557.5	34.7	12	356	1	345	1	346	0.99	NC_011969	344	0.947658402203857
acr3	bacteria.protein.fa	BCQ_RS09615	321	ACR3	363	7.2e-34	125.1	33	1	1	1.7e-37	1.2e-33	124.3	33	16	348	2	315	1	320	0.92	NC_011969	313	0.862258953168044
acr3	bacteria.protein.fa	BCOA_RS27420	352	ACR3	363	2.6e-139	472	28.6	1	1	4.1e-143	2.9e-139	471.9	28.6	10	356	4	351	1	352	0.99	NC_016023	347	0.955922865013774
acr3	bacteria.protein.fa	BCO26_RS03185	352	ACR3	363	3e-139	471.8	28.9	1	1	4.6e-143	3.3e-139	471.7	28.9	10	356	4	351	1	352	0.99	NC_015634	347	0.955922865013774
acr3	bacteria.protein.fa	BCN_RS15320	346	ACR3	363	5.8e-165	556.4	34.9	1	1	9.1e-169	6.4e-165	556.3	34.9	12	356	1	345	1	346	0.99	NC_016771	344	0.947658402203857
acr3	bacteria.protein.fa	BCN_RS09485	319	ACR3	363	4.3e-32	119.2	32.5	1	1	9.7e-36	6.9e-32	118.6	32.5	16	350	2	315	1	319	0.91	NC_016771	313	0.862258953168044
acr3	bacteria.protein.fa	BCK_RS25630	321	ACR3	363	1.3e-35	130.9	32.9	1	1	2.4e-39	1.7e-35	130.4	32.9	16	350	2	317	1	321	0.94	NC_018491	315	0.867768595041322
acr3	bacteria.protein.fa	BCG9842_RS15510	346	ACR3	363	7e-165	556.1	33.6	1	1	1.1e-168	7.8e-165	556	33.6	12	356	1	345	1	346	0.99	NC_011772	344	0.947658402203857
acr3	bacteria.protein.fa	BCG9842_RS08935	321	ACR3	363	4.7e-35	129	33.2	1	1	1.1e-38	7.8e-35	128.3	33.2	16	350	2	317	1	320	0.93	NC_011772	315	0.867768595041322
acr3	bacteria.protein.fa	BCF_RS15320	346	ACR3	363	8.4e-165	555.9	33.9	1	1	1.3e-168	9.3e-165	555.7	33.9	12	356	1	345	1	346	0.99	NC_016779	344	0.947658402203857
acr3	bacteria.protein.fa	BCF_RS10650	349	ACR3	363	1.9e-163	551.4	32.1	1	1	3.2e-167	2.3e-163	551.1	32.1	12	354	6	348	2	349	0.99	NC_016779	342	0.942148760330578
acr3	bacteria.protein.fa	BCF_RS09240	321	ACR3	363	2.4e-34	126.6	32.7	1	1	6.1e-38	4.3e-34	125.8	32.7	16	350	2	317	1	320	0.92	NC_016779	315	0.867768595041322
acr3	bacteria.protein.fa	BCERKBAB4_RS14790	346	ACR3	363	2.1e-165	557.9	33.1	1	1	3.3e-169	2.3e-165	557.7	33.1	12	356	1	345	1	346	0.99	NC_010184	344	0.947658402203857
acr3	bacteria.protein.fa	BCERKBAB4_RS09155	321	ACR3	363	6e-37	135.2	33.5	1	1	1.3e-40	9.2e-37	134.6	33.5	15	350	1	317	1	321	0.94	NC_010184	316	0.870523415977961
acr3	bacteria.protein.fa	BCER98_RS08365	351	ACR3	363	4.5e-164	553.5	31.3	1	1	7.8e-168	5.5e-164	553.2	31.3	12	356	6	350	2	351	0.99	NC_009674	344	0.947658402203857
acr3	bacteria.protein.fa	BCEP18194_RS00210	357	ACR3	363	8.8e-104	355.1	27.6	1	1	1.5e-107	1e-103	354.9	27.6	11	352	14	354	5	357	0.96	NC_007509	340	0.9366391184573
acr3	bacteria.protein.fa	BCEP1808_RS23420	356	ACR3	363	5.2e-105	359.1	26.2	1	1	8.6e-109	6.1e-105	358.9	26.2	9	352	12	354	4	356	0.97	NC_009255	342	0.942148760330578
acr3	bacteria.protein.fa	BCENMC03_RS21245	365	ACR3	363	3.4e-104	356.5	21.4	1	1	6.1e-108	4.3e-104	356.1	21.4	14	355	17	357	7	364	0.96	NC_010515	340	0.9366391184573
acr3	bacteria.protein.fa	BCEN2424_RS15975	356	ACR3	363	1.5e-105	360.9	25.6	1	1	2.6e-109	1.8e-105	360.6	25.6	11	353	14	355	7	356	0.98	NC_008543	341	0.939393939393939
acr3	bacteria.protein.fa	BCELL_RS01495	313	ACR3	363	3e-23	90.2	28.8	1	1	6.2e-27	4.4e-23	89.6	28.8	17	340	3	304	1	312	0.89	NC_014829	301	0.829201101928375
acr3	bacteria.protein.fa	BCELL_RS01480	357	ACR3	363	7.1e-140	473.9	33	1	1	1.1e-143	7.8e-140	473.7	33	8	356	4	353	1	357	0.98	NC_014829	349	0.961432506887052
acr3	bacteria.protein.fa	BCELL_RS01060	317	ACR3	363	5.8e-33	122.1	32.1	1	1	1.1e-36	8e-33	121.6	32.1	15	345	1	309	1	316	0.92	NC_014829	308	0.848484848484849
acr3	bacteria.protein.fa	BCE33L_RS15605	346	ACR3	363	1.3e-164	555.3	34.7	1	1	2e-168	1.4e-164	555.1	34.7	12	356	1	345	1	346	0.99	NC_006274	344	0.947658402203857
acr3	bacteria.protein.fa	BCE33L_RS09520	321	ACR3	363	3.3e-34	126.2	33.3	1	1	7.5e-38	5.3e-34	125.5	33.3	16	350	2	317	1	321	0.93	NC_006274	315	0.867768595041322
acr3	bacteria.protein.fa	BCE_RS15405	346	ACR3	363	1.8e-165	558.1	34.6	1	1	2.8e-169	2e-165	558	34.6	12	356	1	345	1	346	0.99	NC_003909	344	0.947658402203857
acr3	bacteria.protein.fa	BCE_RS09850	321	ACR3	363	1.1e-34	127.8	33.3	1	1	2.1e-38	1.5e-34	127.3	33.3	16	350	2	317	1	321	0.94	NC_003909	315	0.867768595041322
acr3	bacteria.protein.fa	BCB4264_RS15695	346	ACR3	363	1.7e-164	554.8	35	1	1	2.7e-168	1.9e-164	554.7	35	12	356	1	345	1	346	0.99	NC_011725	344	0.947658402203857
